0.004804819874613389,0.2608695652173913,0.16666666666666666,0.3,0.3,0.025526106319043642,0.024805417760003064,0.0,0.0027918825045953563,0.1696579895729773
0.002822265333886062,0.43478260869565216,0.6666666666666666,0.5,0.8,0.010305807848744925,0.015955670999132254,0.5,0.0015689297211027929,0.8392392235862177
0.007811520329197213,0.782608695652174,0.16666666666666666,0.3,0.5,0.0014253831724328236,0.0012561134086371626,0.0,0.04265080308953988,0.7127680229388051
0.025354441575823942,0.391304347826087,0.8333333333333334,0.4,0.1,0.008878247226749923,0.07177656175167227,1.0,0.01391513531804296,0.1522924486290967
0.0009585086199598761,0.6521739130434783,0.5,0.7,0.0,0.0023231468690592515,0.010634541585393332,0.0,0.0002717664209395072,0.08236257674872459
0.09985209679676006,0.13043478260869565,0.5,0.9,1.0,0.0011679213424372716,1.0,0.5,1.0,0.00925894883325289
0.0025582521366498702,0.4782608695652174,0.16666666666666666,0.9,0.4,0.05533390041113547,0.006085264386650711,0.5,0.0025620162273222984,0.9666207314350103
0.01107329312125841,0.5652173913043478,0.6666666666666666,0.5,0.2,0.008552751779533099,0.08292618763549595,0.5,0.0053760015348369335,0.19708346780025696
0.007954372022916604,0.391304347826087,0.6666666666666666,0.4,0.3,0.005469685458603533,0.03635218763073307,0.5,0.00814495392271776,0.9296042756972109
0.01737128771693586,0.17391304347826086,0.16666666666666666,0.1,1.0,0.012920772212695308,0.08383424400410107,0.5,0.1946134406775708,0.01937390710908572
0.011301707956640997,0.391304347826087,0.3333333333333333,0.8,0.1,0.002320279307647903,0.044941487416039046,0.0,0.023873843820575835,0.5665734373548663
0.0035666623686311317,0.30434782608695654,0.8333333333333334,0.6,0.3,0.030297420187752618,0.10309828688042827,0.5,0.00410774376967941,0.13787938543490874
0.0037124836764609063,0.2608695652173913,0.16666666666666666,0.6,0.1,0.004470709908605564,0.10938168756896795,0.5,0.00616387868409127,0.3776267284552965
0.018817784680638796,0.391304347826087,0.0,0.6,0.2,0.013683257255329229,0.043825611747449755,0.5,0.05307050596873426,0.5316025482075123
0.01613224110733482,0.5217391304347826,0.8333333333333334,0.7,0.3,0.01265810621740156,0.1098897520617787,0.5,0.0051486298531987105,0.07083046037658085
0.01024573528813639,0.5217391304347826,0.3333333333333333,0.1,0.2,0.00607026187949334,0.05282352329892921,0.0,0.018971018897990882,0.644434149127734
0.03009315682596606,0.6086956521739131,0.8333333333333334,0.2,0.1,0.008109410807227909,0.003571610728287139,0.5,1.0,0.5832189951287242
0.0013213364568465129,0.43478260869565216,0.0,0.5,0.1,0.007215300254293098,0.016331296050518467,1.0,0.004020709464821024,0.1519231334165007
0.022099141013197546,0.7391304347826086,0.5,0.7,0.2,0.01338217467488149,0.03255061240827332,0.0,0.05217509874640652,0.4782071237003127
0.016385107658181904,0.30434782608695654,0.6666666666666666,0.7,0.3,0.007545981077855732,0.014061850775749398,0.0,1.0,0.3758418386551215
0.014426190207087658,0.6521739130434783,1.0,0.4,0.3,0.004704875189354555,0.003094345660284564,0.5,0.013804636282517747,0.21066771246048593
0.010467603643127942,0.6086956521739131,1.0,0.7,0.4,0.006706757869752873,0.008508388667527143,0.0,0.006922027768493048,0.2769349501110254
0.027954115777660986,0.6956521739130435,0.5,0.2,0.3,0.00776846857974287,0.049927125801695046,0.0,0.05727120957362931,0.9800806562125043
0.009627297784121061,0.8695652173913043,0.3333333333333333,0.3,0.0,0.0045247301210851664,0.05609442506627975,0.5,0.07509760348213321,0.4717897203253236
0.014560284187346678,0.6956521739130435,0.3333333333333333,0.1,0.0,0.01288348739368713,0.09557200808638204,0.5,0.010116638438602738,0.3451036563110469
